Title,Company,Location,Date Posted,Technologies,Experience,Contract Type,Job Type,Seniority,Description,URL
Data Scientist,ALTEN Spain,N/A,07/03/2024,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						En ALTEN tenemos claro que el éxito de nuestros proyectos se debe a las personas que forman nuestro equipo. Por eso, si tienes al menos 2 años de experiencia como Data Scientist, nos comprometemos a impulsar tu talento, satisfacer tus expectativas laborales y hacerte sentir como en casa. ¿Te unes a nuestro #WelcomeHome? ¡Sigue leyendo!
¿Qué buscamos?
- Perfil digital.
- Experiencia mínima 2-3 años como Data Scientist.
- Experiencia programando con Python y PySpark, Google Cloud, SQL, Git, visualización (Qliksense/Looker/Tableau...)
- Inglés mínimo B2.
¿Qué podemos ofrecerte?
- Formar parte de una gran empresa competitiva y en continuo crecimiento.
- Integración en un equipo de profesionales altamente cualificado, con un buen clima laboral, innovador y dinámico.
- Formación especializada y desarrollo profesional continuo.
- Beneficios sociales y plan de compensación flexible.
- Retribución competitiva.
¿Quiénes somos?
Somos un equipo. Formamos parte de ALTEN, una multinacional europea especializada en proporcionar servicios de consultoría, tecnología de la información y servicios de ingeniería a las principales compañías del mercado español.
Si te gustan las cifras, te diremos que tenemos una facturación mundial de más de 3.650 millones de euros, contamos con 52.700 profesionales y estamos presentes en más de 30 países.
Además, en ALTEN nos enorgullecemos de ofrecer igualdad de oportunidades con independencia de género, edad, diversidad de capacidades o país de origen. Nuestro compromiso está con el talento y con las personas que lo tienen.
Si crees que eres talento, ¡apúntate!",https://www.tecnoempleo.com/data-scientist-hibrido/data-python-sql-git/rf-927617433227b306b84f
Arquitecto/a Big Data,Randstad  Technologies Centro,N/A,30/01/2024,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						MISIÓN.
Participación en el diseño, implantación y soporte de la nueva arquitectura tecnológica BIG DATA. Establecer los pipelines y desarrollos necesarios para permitir integración continua en los diversos entornos.
Soluciones de tratamiento del dato tanto, para soluciones streaming, como batch, dentro de equipos multidisciplinares, conceptualizando la solución, definiendo y aplicando la metodología de uso de la tecnología.
Generación de valor y ventajas competitivas, aplicando propuestas tecnológicas innovadoras, mejorando procesos de gestión y de negocio.
 
RESPONSABILIDADES DEL PUESTO
 
Definir, implementar, probar y optimizar la arquitectura BIG DATA para optimizar los procesos de datos en cloud.
Evaluación de soluciones BIG DATA.
Participación en diseños técnicos y gestión de equipos y de proyectos.
Dirección de los equipos de data engineers asegurando la implementación de las directrices definidas.
Definir estándares de gestión de datos, proyectos de machine learning, datos no estructurados, etc.
Colaborar con Analistas de Negocio, Soluciones y Arquitectos Empresariales y contribuir a la estrategia de datos de la empresa.
Negociar y gestionar propuestas con un grado de complejidad técnico elevado.
Habilidades:
Buen comunicador y con visión de negocio.
Pensamiento crítico, analítico y con actitud proactiva.
Adaptación continua al cambio.
Gran capacidad de aprendizaje.
Habilidades para trabajo en equipo.",https://www.tecnoempleo.com/arquitecto-big-data-hibrido/big-data-datalakes-lakehouse-datamesh-datahubs/rf-5dbe18cb226ff3d2984b
Technical Business Analyst,Page Personnel,Málaga,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Perfil buscado (Hombre/Mujer)
 
 
El candidato seleccionado se incorporará al equipo tecnológico de la compañía para asumir las siguientes responsabilidades:
• Trabajar con los equipos de entrega técnica para perfilar y revisar los conjuntos de datos proporcionados por el cliente con el fin de comprender el perfil y la calidad de esos datos y definir cómo se pueden utilizar dentro del sistema operativo.
• Desarrollar tipologías de puntuación para el sistema que aborden los requisitos clave del cliente.
• Trabajar con los equipos de I+D para identificar futuras mejoras del producto que aporten beneficios a los clientes.
• Trabajar con los usuarios finales para apoyar su adopción de los nuevos sistemas.
 
• Technical Business Analyst|Compañía británica especializada en BigData para el sector FinTech
 
Buscamos un candidato/a con experiencia previa en un rol de Technical Business Analyst y que aporte la siguiente experiencia y conocimientos:
• Capacidad de análisis de negocio y de gestión de requisitos.
• Conocimientos técnicos para poder consultar, revisar y manipular grandes cantidades de datos.
• Conocimiento de los sistemas operativos y de las necesidades de los usuarios finales.
• Capacidad de análisis y de resolución de problemas, así como la capacidad de idear soluciones para abordar los retos de los clientes.
• Capacidad de comunicación con experiencia demostrable de trabajo en entornos de clientes que cambian rápidamente.
 
 
 
Será imprescindible aportar un buen nivel de inglés a nivel conversacional.
 
 
Compañía británica especializada en BigData para el sector FinTech con sede en Málaga.
 
• Teletrabajo híbrido, acudiendo 2 veces a la semana (aproximadamente) a las oficinas ubicadas en el Tech Park (con parking para los trabajadores).
• Flexibilidad horaria.
• Salario 45-67k.
• Seguro médico y tickets restaurantes.",https://www.tecnoempleo.com/technical-business-analyst-malaga/big-data/rf-ed3d13a7327f5356ad4a
Data Quality & Governance Manager,Michael Page,Madrid,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Perfil buscado (Hombre/Mujer)
El/la Manager de Calidad y Gobierno del Dato tendrá responsabilidad sobre:
• Responsable local de los procesos técnicos a implementar 
• Colaboración con los distintos Responsables locales (gerente de proyecto, Project Manager financiero local, Project Manager de riesgos, analista de negocios/calidad de datos, Project Manager de IT)
• Comprender la visión y los requisitos de los proyectos y contribuir al alcance de las decisiones de IT
• Coordinar y garantizar la ejecución de las reglas de negocio/excepciones sobre los datos, así como garantizar que los datos se extraigan y envíen correctamente.
• Garantizar que no haya ningún punto de bloqueo en la extracción de los datos que pueda afectar a los sistemas de back-office.
• Empresa Multinacional (ámbito financiero)|Especialista en Calidad y Gobierno del Dato
El/la Manager de Calidad y Gobierno del Dato tendrá:
• Al menos 3 años de experiencia previa liderando equipos de ""Data"" (idealmente en el sector Financiero (Tesorería o Banca)
• Conocimiento de la plataforma Cloud Azure, Big Data y lenguajes de programación de alto nivel (Python, R, SQL), y herramientas de visualización de datos (Power BI, Qlik)
• Experiencia en conocimientos de conjuntos de datos financieros y de riesgo (P&L, Balance, Capital, Proveedor, Efectivo, Factura, Impuestos, Riesgo, ESG y Personas)
Formación:
• Más de 10 años de experiencia en roles similares en el sector bancario / financiero
• Grado en ingeniería de sistemas
• Master valorable
• Nivel de inglés profesional (C1)
Habilidades:
• Buen conocimiento del sector bancario
• Alto nivel de habilidades de comunicación
• Pensamiento crítico y resolución de problemas
• Pensamiento analítico
• Adaptabilidad
• Trabajo en equipo
• Excelentes habilidades sociales
Empresa Multinacional (ámbito financiero)
Interesante oportunidad profesional",https://www.tecnoempleo.com/data-quality-governance-manager-madrid/big-data-python-r-sql/rf-24de1890c2da038d4a4f
Data Scientist - (Empresa final),Michael Page,N/A,04/12/2023,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Perfil buscado (Hombre/Mujer)
El/la Data Scientist se unirá a la Dirección de Oficina estratégica y ayudará a la organización a la explotación de datos a través de técnicas y programas de análisis sofisticados.
Responsabilidades:
• Descubrir insights a partir de una gran cantidad de datos (Estructurados y no estructurados) para satisfacer las necesidades y objetivos del negocio, emplear sofisticados programas de análisis, machine learning y métodos estadísticos para preparar datos para su uso en modelos predictivos y prescriptivos, ayudar a impulsar la toma de decisiones y presentar la información utilizando técnicas avanzadas de visualización de datos.
•  Entendimiento de contexto funcional de los proyectos
•  Desarrollar modelos matemáticos y estadísticos (forecast basados en datos históricos y actuales)
•  Preparación de los datos (Data Wrangling) y definición de los modelos base
•  Crear documentación de código y datos de entrenamiento del algoritmo
•  Realizar análisis exploratorio de datos
•  Desarrollar soluciones con técnicas de analítica avanzada (aplicación de modelos de ML para analítica predictiva)  
• Compañía especializada en Medioambiente|Data Scientist
El/la Data Scientist aportará:
Formación Reglada Necesaria:
 * Licenciatura o superior en Ingeniería, Informática, Estadística, Física o Matemáticas
 * Valorable inglés nivel avanzado.
Experiencia mínima
 * Experiencia en una posición similar de al menos 4 años.
* Experiencia en la resolución de problemas de negocio complejos utilizando data science, técnicas estadísticas y machine learning para construir soluciones predictivas y prescriptivas
 * Manipular datos de gran volumen y alta dimensionalidad para resaltar patrones, relaciones, anomalías y tendencias
 * Obtener conocimientos significativos de grandes conjuntos de datos, definir métricas clave para el seguimiento del rendimiento y desarrollar soluciones prácticas para abordar los problemas empresariales.
 * Dominio de las herramientas de análisis/programación
 * Experiencia en herramientas de visualización
 * Buenas habilidades de comunicación y presentación, con la capacidad de adaptar el estilo de comunicación según interlocutor.
Compañía especializada en Medioambiente
• Formato de trabajo híbrido con posibilidad de teletrabajo varios días a la semana.
• Flexibilidad horaria y las tardes de los viernes libres.
• Jornada intensiva en verano
• Formación continua.
• Retribución competitiva",https://www.tecnoempleo.com/data-scientist-empresa-final-hibrido/data-machine-learning/rf-9eda19d8a22d63efc241
"Urgente									
									Becas de verano GMV 2025",GMV,N/A,01/04/2025Nueva,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Comienza aquí TU mejor aventura, ¡Sueña a lo grande y cambia el futuro! Únete a nuestro equipo y aprende con los mejores profesionales, desarrollando proyectos punteros nacionales e internacionales del sector tecnológico. Nos gusta ir al grano, te vamos a contar lo que no está en la red. Si quieres saber más sobre nosotros, accede a la web de GMV.
¿EN QUÉ PROYECTO TE VAS A EMBARCAR?     
Podrás participar en el desarrollo de proyectos innovadores punteros a nivel nacional e internacional. 
¿Qué haré? Calcular la órbita de la próxima misión espacial, desarrollar los nuevos sistemas de transporte inteligente, programar software con las últimas tecnologías, diseñar soluciones innovadoras para el sector de la defensa y la seguridad, diseñar y garantizar la seguridad de las infraestructuras del futuro, desarrollar hardware... 
¿Dónde? En los sectores de espacio 🛰, defensa ✈, ciberseguridad 🔐, automoción 🚘, sistemas inteligentes de transporte 🚆, inteligencia artificial y big data 💻, robótica 🤖... Tienes la oportunidad de desarrollar tu carrera en todos ellos. ¿Cuál eliges? Y ¡Mucho más! 🚗💫🚌🦾🧬🩺🪐  
¿QUERES SER PARTE DE NUESTRO EQUIPO?     
Para formar parte de nuestros proyectos deberás:  
- Ser estudiante de 3º de ingeniería informática, de telecomunicaciones, grado en matemáticas, física o equivalentes, o estudiante de 1º de Máster.  
- Tener un nivel alto de inglés, trabajarás en equipos internacionales.  
- Tener ganas de aprender y trabajar en equipo.  
¿QUÉ TE OFRECEMOS?     
💻 Beca en modelo híbrido: 60% oficina - 40% presencial   
🕑 Flexibilidad horaria para desempeñar tu beca.  
🚀 ¿Y después? Podrás continuar con nosotros una vez finalizada la beca y continuar el desarrollo de tu carrera profesional.   
💰 Ayuda al estudio entre 700€ y 1100€ al mes, según nivel de estudios.  
💪 En el comedor tendrás fruta y café gratis a tu disposición para los momentos de relax. También podrás participar en actividades de equipo y competiciones deportivas con nosotros.  
⚠️ En nuestros procesos de selección siempre tendrás contacto telefónico y personal, presencial u online, con nuestro equipo de talent acquisition. Además, jamás se solicitarán transferencias ni tarjetas bancarias.  
Si contactan contigo siguiendo otro proceso, escribe a nuestro equipo a la dirección de correo privacy@gmv.com.  
❤️ Promovemos la igualdad de oportunidades en la contratación, comprometidos con la inclusión y la diversidad.  
¿A QUÉ ESPERAS? ¿ESTÁS READY PARA CAMBIAR EL FUTURO?",https://www.tecnoempleo.com/becas-verano-gmv-2025-gmv/informatica-ciberseguridad/rf-477a172e729cb366f145
"Urgente									
									Data Analyst con Power BI",GAT Gestión de Activos Turísticos,N/A,01/04/2025Actualizada,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						GAT Hospitality es un grupo especializado en la optimización integral de operaciones hoteleras, asset management y productividad a través de tecnología. Nuestra misión es mejorar la rentabilidad y sostenibilidad del sector hotelero mediante herramientas avanzadas de análisis y gestión de datos.
Misión:
Buscamos un Data Analyst con especialización en Power BI y un fuerte enfoque en el análisis comercial de datos turísticos, capaz de transformar grandes volúmenes de información en insights accionables. Este rol combina el análisis de datos con la capacidad de diseñar cuadros de mando comerciales que aporten valor en la toma de decisiones estratégicas en hoteles y activos turísticos.
Responsabilidades:
•	Analizar datos de mercado y rendimiento hotelero (reservas, pricing, revenue management, comportamiento del cliente, distribución, etc.) para generar insights estratégicos.
•	Diseñar y desarrollar cuadros de mando en Power BI, aplicando principios de UX/UI para mejorar la interpretación de datos en la toma de decisiones.
•	Explorar y modelar datos de diferentes fuentes (PMS, ERP, software de restauración, bases de datos SQL, Azure, etc.) para estructurar información relevante.
•	Aplicar técnicas de storytelling con datos para presentar informes comerciales atractivos y accionables.
•	Proponer estrategias comerciales basadas en el análisis de tendencias, rentabilidad y ocupación en el sector hotelero.
•	Colaborar con equipos de Revenue, Ventas y Asset Management para integrar la inteligencia de negocio en las estrategias comerciales.
•	Optimizar el rendimiento de los informes y dashboards asegurando una carga eficiente de los datos.
•	Documentar procesos y metodologías utilizadas en el análisis de datos y la construcción de cuadros de mando.
Requisitos:
•	Experiencia mínima de 3 años en análisis de datos con enfoque en turismo, revenue management o inteligencia de negocio comercial.
•	Conocimientos avanzados en Power BI (DAX, Power Query, modelado de datos, diseño de dashboards intuitivos y comerciales).
•	Experiencia en análisis de datos comerciales: pricing, comportamiento del cliente, rentabilidad, forecasting, análisis de demanda.
•	Habilidad para conectar múltiples fuentes de datos y estructurar modelos analíticos eficientes.
•	Conocimientos en SQL obligatorios. Python deseable.
•	Capacidad para traducir necesidades comerciales en soluciones analíticas de alto impacto.
•	Excelentes habilidades de comunicación para presentar insights de forma clara a stakeholders comerciales y de gestión hotelera.
•	Idiomas inglés y francés obligatorios nivel alto hablado y escrito.
Se valorará
•	Experiencia en Revenue Management o Business Intelligence en el sector hotelero.
•	Conocimientos en modelos de predicción de demanda y pricing dinámico.
•	Experiencia en la integración de Power BI con otras herramientas comerciales y de gestión hotelera (PMS, CRM, ERP, etc.).
•	Habilidad en automatización de reportes y optimización de procesos de análisis.
•	Familiaridad con metodologías ágiles.
Qué ofrecemos
•	Oportunidad de trabajar en un proyecto innovador dentro del sector turístico.
•	Acceso a datos estratégicos de alto valor en la industria hotelera y turística.
•	Ambiente de trabajo dinámico, con alto impacto en la toma de decisiones comerciales.
•	Posibilidades de crecimiento y formación en tecnologías avanzadas de datos y Business Intelligence.",https://www.tecnoempleo.com/data-analyst-con-power-bi-gat-gestion-activos-turi/power-bi-sage-business-/rf-198616c05203436cf94e
iOS Developer,Accenture,A Coruña,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Join us in shaping the future of digital products!  
 
We are looking for a Senior iOS Developer with strong expertise in SwiftUI and modern iOS architecture to join our team. This role requires someone who can actively contribute to strategic technical discussions, lead architecture decisions, and deliver high-quality, scalable applications. The ideal candidate should be comfortable working in both agile and structured departmental environments, collaborating closely with cross-functional teams.  
 
Get ready to provide innovative solutions and drive success for our projects!  
- Design, develop, and maintain iOS applications using SwiftUI.  
- Define and implement scalable architecture patterns (MVVM, VIPER, Clean Architecture).  
- Work on navigation patterns, optimizing screen transitions using Router, Coordinator, or other best practices.  
- Optimize performance, memory management, and UI rendering efficiency.  
- Implement and maintain CI/CD pipelines (GitHub Actions, Bitrise, Xcode Cloud, Jenkins) for automated testing and deployment.  
- Ensure robust data handling through UserDefaults, CoreData, SwiftData, Keychain, and third-party solutions like Realm or SQLite.  
- Develop and enforce comprehensive testing strategies, including unit, UI, screenshot, and E2E tests.  
- Leverage Combine & async/await for concurrency management.  
- Integrate and manage analytics SDKs (Adobe SDK, Firebase, Google Analytics) for data tracking and user insights.  
- Implement and monitor application performance tools (New Relic, Dynatrace, Firebase Performance Monitoring).  
- Collaborate with backend, design, and product teams to ensure a seamless development process.  
- Mentor junior developers and drive best practices within the team.  
- Enhance user experiences by collaborating with designers to implement user-centered design principles and animations.  
- Ensure top-notch performance optimization by profiling, benchmarking, and optimizing the application´s responsiveness and efficiency.  
- Apply mobile security best practices, including data encryption, secure storage, and protection against vulnerabilities.  
- Stay up-to-date with emerging trends and technologies in iOS development, continuously improving the development workflow.  
 
#LI-EU  
 
• 3+ years of experience developing iOS applications with SwiftUI.  
• Strong proficiency in Swift, including Combine & async/await.  
• Expertise in modern architecture patterns (MVVM, VIPER, Clean Architecture).  
• Experience with modularization and maintaining large-scale applications.  
• Experience with custom UI components and animations in SwiftUI.  
• Deep understanding of networking (URLSession, Alamofire, WebSockets).  
• Experience in test-driven development (TDD) and test automation (XCTest, Quick/Nimble, Snapshot Testing).  
• Hands-on experience with CI/CD pipelines and deployment automation.  
• Strong knowledge of Git workflows, including branching strategies and code reviews.  
• Experience integrating and maintaining analytics SDKs (Adobe SDK, Firebase, Google Analytics).  
• Familiarity with application monitoring tools (New Relic, Dynatrace, Firebase Performance Monitoring), performance profiling and debugging tools.  
• Ability to implement secure coding practices and handle sensitive data safely.  
• Fluent in English.  
• Ability to work in a team and to lead iOS developers by setting up and monitoring development standards and practices.  
 
Nice to have  
• Familiarity with GraphQL APIs and real-time data streaming.  
• Previous experience publishing apps on the App Store.  
 
About Accenture  
We work with one shared purpose: to deliver on the promise of technology and human ingenuity. Every day, more than 775,000 of us help our stakeholders continuously reinvent. Together, we drive positive change and deliver value to our clients, partners, shareholders, communities, and each other.  
We believe that delivering value requires innovation, and innovation thrives in an inclusive and diverse environment. We actively foster a workplace free from bias, where everyone feels a sense of belonging and is respected and empowered to do their best work.  
At Accenture, we see well-being holistically, supporting our people´s physical, mental, and financial health. We also provide opportunities to keep skills relevant through certifications, learning, and diverse work experiences. We´re proud to be consistently recognized as one of the World´s Best Workplaces.",https://www.tecnoempleo.com/ios-developer-accenture/swift-ios/rf-67cb1f1e021f7339a244
Junior Data Engineer,EY,Málaga,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Buscamos Junior Data Engineers que quieran unirse a nuestro equipo de Data & Analytics en nuestras oficinas de Málaga.  
 
El equipo de Data & Analytics de FSO trabaja con las principales entidades financieras y aseguradoras a nivel nacional e internacional. Llevamos a cabo proyectos de Inteligencia artificial y analítica avanzada, estrategia del dato, gobierno, integración y arquitectura.  
 
¿Cuáles serían tus funciones?  
- Serás responsable de diseñar, desarrollar y certificar procesos de transformación del dato, garantizando la calidad durante el mismo.  
- Explotación de la información con diferentes tipos de herramientas y lenguajes de programación.  
- Captar las necesidades del negocio y traducirlas en una solución tecnológica efectiva y eficiente.  
 
¿Competencias y habilidades para el éxito?  
- Amplio conocimiento relacionado con bases de datos y su manejo (SQL y noSQL).  
- Experiencia avanzada en al menos un lenguaje de programación como Informatica PowerCenter, Spark, Python, Java, R, SQL, SAS, Scala.  
- Conocimiento deseable del ecosistema de Tecnologías y herramientas del mercado: Big Data, Cloud, MLOps, Business Intelligence, Data Governance y Data Quality.  
- Deseable el uso de herramientas como Git, Jenkins o Docker.  
 
Requisitos indispensables  
- Ingeniero de Telecomunicaciones, Informática, Matemáticas, Estadística o similares.  
- Nivel de inglés mínimo B2.  
 
Qué ofrecemos  
 
En EY GDS España, colaborarás con nuestros equipos en proyectos emocionantes y trabajarás con marcas reconocidas de todo el mundo. Te presentaremos un ecosistema en constante expansión de personas, aprendizaje, habilidades y conocimientos que te acompañarán a lo largo de tu carrera.  
- Aprendizaje continuo: Desarrollarás la mentalidad y las habilidades para navegar lo que venga a continuación.  
- Éxito definido por ti: Te proporcionaremos las herramientas y la flexibilidad para que puedas tener un impacto significativo, a tu manera.  
- Liderazgo transformador: Te daremos las ideas, el coaching y la confianza para ser el líder que el mundo necesita.  
- Cultura diversa e inclusiva: Serás acogido por quién eres y empoderado para usar tu voz para ayudar a otros a encontrar la suya.",https://www.tecnoempleo.com/junior-data-engineer-ey/powercenter-spark-python-java-r-sql/rf-e493179ef2acf3c76c42
Senior Solution Architect,BASF,N/A,01/04/2025Nueva,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						WELCOME TO BASF
 
As part of BASF´s Data & AI Powerhouse within the Data Product team, you will play a pivotal role in managing and advancing our data productization capabilities. Your work will focus on enhancing our Data Excellence architecture, including improvements on the Data Product Builder as well as integrating it seamlessly with other platforms to support dynamic and insightful data interactions across BASF.
 
RESPONSIBILITIES
 
- Contribute to the development of the Data Excellence architecture (Data Product Builder (DPB), connection of Ontology Management Framework, Graph Tech Stack, Data Catalog, Data Marketplace, etc.).
- Ensure seamless integration of Data Excellence components (e.g., DPB with the Data Catalog), collaborating closely with the Product Owner and Solution / Enterprise Architects.
- Automate processes and workflows to streamline operations and synchronize data with connected systems.
- Collaborate with the product team to gauge demand, devise new features, and implement solutions that facilitate dynamic data interactions.
- Translate both functional and non-functional requirements into a cost-effective and efficient system architecture.
- Continuously evaluate and integrate new technologies to enhance user experience and operational efficiency.
- Design and implement solutions, ensuring high quality through adherence to best practices and comprehensive testing.
 
QUALIFICATIONS
 
- Bachelor´s or higher degree in Computer Science, Software Engineering, Mathematics, or a related field.
- Senior experience in software engineering and/or data science.
- Strong programming expertise, preferably in Python; additional languages are a plus.
- Experience with data management and storage technologies, including SQL, document, and graph database management systems.
- Familiarity with Vue, FastAPI, MongoDB, Databricks, Docker, Kubernetes, CI/CD pipelines, and Terraform is a plus.
 
WHAT WE OFFER
 
- A secure work environment because your health, safety, and wellbeing is always our top priority.
- Flexible work schedule and home-office options, so that you can balance your working life and private life.
- Learning and development opportunities.
- 23 holiday days per year.
- 5 additional days (readjustment).
- 2 cultural days.
- A collaborative, trustful, and innovative work environment.
- Being part of an international team and work in global projects.
- Relocation assistance to Madrid provided.
 
At BASF, the chemistry is right.
 
Because we are counting on innovative solutions, on sustainable actions, and on connected thinking. And on you. Become a part of our formula for success and develop the future with us - in a global team that embraces diversity and equal opportunities irrespective of gender, age, origin, sexual orientation, disability, or belief.
 
ABOUT US
 
At BASF Digital Hub Madrid, we develop innovative digital solutions for BASF, create new exciting customer experiences and business growth, and drive efficiencies in processes, helping to strengthen BASF´s position as the digital leader in the chemical industry. We believe the right path is through creativity, trial and error, and great people working and learning together. Become part of our team and develop the future with us - in a global team that embraces diversity and equal opportunities.
 
Diversity is our greatest strength!",https://www.tecnoempleo.com/senior-solution-architect-basf/sql-python-vue-fastapi/rf-8fd91b9c3205339e714b
Backend Developer,BASF,Madrid,España,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						At BASF Digital Hub Madrid we develop innovative digital solutions for BASF, create new exciting customer experiences and business growth, and drive efficiencies in processes, helping to strengthen BASF´s position as the digital leader in the chemical industry. We believe the right path is through creativity, trial and error and great people working and learning together. Become part of our team and develop the future with us - in a global team that embraces diversity and equal opportunities.
 
In the Product Family Analytics & AI in the segment Digitalization of R&D and Data Science of BASF, you will be part of the team Knowledge Systems, which manages BASF´s central knowledge management platform containing large numbers of patents, scientific literature and internal documents. This platform utilizes various state-of-the-art technologies, including high-throughput Natural Language Processing (NLP) or Retrieval Augmented Generation (RAG) pipelines, to best address the needs of its users.
 
WHAT YOU CAN EXPECT
 
You will be working as part of the DevOps team of the platform in an international and dynamic environment to:
 
- Write efficient and robust Java and Python code in our microservice architecture that scales on huge amounts of data.
- Run your code in Kubernetes in the Cloud.
- Closely collaborate within the product team to understand user requirements, work out and implement new features for fast and insightful interaction with data.
- Implement security by design and align with our external security consultants to achieve maximum security for confidential data.
- Work with our development tools (Azure DevOps; CI/CD pipelines).
- Work in an international (team language English) and agile team (Scrum).
 
REQUIREMENTS OF THE POSITION
 
- A degree in computer science, software engineering, or mathematics/natural sciences or similar experience.
- 5+ years of programming experience in Java, Spring and/or Python.
- 3+ years of experience in a DevOps environment (Git, CI/CD pipelines) incl. thorough unit and integration testing.
- Experience with distributed microservice architectures (gRPC, GraphQL, Messaging).
- Experience using cloud environments (Azure AKS) and containers (Kubernetes).
- Experience working with high volumes of data - ideally with document data.
- Experience using NoSQL and relational databases (ElasticSearch, Neo4j, MongoDB, Redis, PostgreSQL) and message-driven communication (RabbitMQ, Kafka).
- Fluent communication in English is required.
 
NICE TO HAVE
 
- Experience with RAG pipelines and Generative AI approaches based on Large Language Models (LLMs).
- Hands-on experience with AI frameworks such as LangChain or GraphRAG.
- Experience with authentication and authorization concepts (OAuth2).
 
WHAT WE OFFER
 
- A secure work environment because your health, safety and wellbeing is always our top priority.
- Flexible work schedule and Home-office options, so that you can balance your working life and private life.
- Learning and development opportunities.
- 23 holiday days per year.
- 5 additional days (readjustment).
- 2 cultural days.
- A collaborative, trustful and innovative work environment.
- Being part of an international team and work in global projects.
- Relocation assistance to Madrid provided.
 
At BASF, the chemistry is right.
 
Because we are counting on innovative solutions, on sustainable actions, and on connected thinking. And on you. Become a part of our formula for success and develop the future with us - in a global team that embraces diversity and equal opportunities irrespective of gender, age, origin, sexual orientation, disability or belief.",https://www.tecnoempleo.com/backend-developer-basf/java-python-spring/rf-9dd31b8a02d383661047
Hybrid Business Analyst / Scrum Master,Axiom Software Solutions,N/A,01/04/2025Nueva,,N/A,N/A,N/A,N/A,"Descripción de la oferta de empleo					



						Hybrid Business Analyst / Scrum Master – Connected Insights (CI)  
Location: Spain (Remote)  
Connected Insights – IGNITE  
 
About the Role:  
Connected Insights is seeking a proactive and technically oriented Business Analyst / Scrum Master to lead Agile delivery and drive business value across our data-driven strategic intelligence products. This hybrid role requires a professional skilled in both stakeholder engagement and Agile process facilitation to support delivery excellence and alignment with business outcomes.  
 
Key Responsibilities  
 
Business Analyst Focus  
• Collaborate with Product Owners, stakeholders, and cross-functional teams to gather, document, and refine business requirements.  
• Drive backlog refinement sessions, ensuring all user stories meet the Definition of Ready (DoR) and include clear acceptance criteria.  
• Analyze business and user data, offering insights to support decision-making and feature development.  
• Translate complex business needs into structured, testable stories in JIRA, aligned with product goals.  
• Partner with UX, Devs, and Product Analyst to prepare features for delivery with high user and business value.  
 
Scrum Master Focus  
• Facilitate Agile ceremonies: Sprint Planning, Stand-ups, Retrospectives, and Reviews.  
• Foster team self-organization, continuous improvement, and Agile best practices across delivery pods.  
• Monitor and promote user story quality and Agile hygiene in collaboration with the PA/BA.  
• Support impediment removal and maintain flow and delivery predictability.  
• Coach the team and stakeholders on Agile mindset, workflows, and governance.  
 
Requirements:  
• 5+ years of experience as a Business Analyst, Scrum Master, or hybrid Agile practitioner.  
• Strong experience in Agile delivery frameworks (Scrum/Kanban) and tools (e.g., JIRA, Confluence).  
• Proven track record in writing clear, concise user stories and facilitating backlog refinement.  
• Ability to facilitate team discussions, guide decision-making, and lead through influence.  
• Familiarity with data-driven product environments and strategic reporting tools (e.g., dashboards, analytics).  
• Experience working in global teams and across time zones is highly valued.  
• Excellent communication in English (written and verbal); Spanish is a plus.  
 
Qualifications:  
• Agile certifications (e.g., PSM, SAFe, PMI-ACP, or BCS BA qualifications).  
• Knowledge of data pipelines, AI products, or experience supporting UX/UI teams.",https://www.tecnoempleo.com/hybrid-business-analyst-scrum-master-axiom-softwar/scrum/rf-0c2a1572a25c9322a34f
